time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-10-17 09:41:00-04:00,SwingHigh,b9023059fe2f423daeb92fcf3967b7fd,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:41:00-04:00,SwingHigh,b9023059fe2f423daeb92fcf3967b7fd,NVDA,buy,market,fill,1,gtc,0.0,1,stock,138.6299,100.0,0.0
2024-10-17 09:46:00-04:00,SwingHigh,4034927b82ab429e9a43f4bf51fe5051,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:46:00-04:00,SwingHigh,4034927b82ab429e9a43f4bf51fe5051,NVDA,buy,market,fill,1,gtc,0.0,1,stock,139.41,100.0,0.0
2024-10-17 09:49:00-04:00,SwingHigh,705edee77a1945b9a264dece63891b35,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:49:00-04:00,SwingHigh,705edee77a1945b9a264dece63891b35,NVDA,buy,market,fill,1,gtc,0.0,1,stock,139.57,100.0,0.0
2024-10-17 09:50:00-04:00,SwingHigh,a70f9730d33d42b5bfe2b76cef96eb64,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:50:00-04:00,SwingHigh,a70f9730d33d42b5bfe2b76cef96eb64,NVDA,buy,market,fill,1,gtc,0.0,1,stock,139.685,100.0,0.0
2024-10-17 09:51:00-04:00,SwingHigh,0985bbc14dbb4aff9461072a7802a078,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:51:00-04:00,SwingHigh,0985bbc14dbb4aff9461072a7802a078,NVDA,buy,market,fill,1,gtc,0.0,1,stock,139.81,100.0,0.0
2024-10-17 09:52:00-04:00,SwingHigh,da4ef5934560458b9dc991505d0e8787,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:52:00-04:00,SwingHigh,da4ef5934560458b9dc991505d0e8787,NVDA,buy,market,fill,1,gtc,0.0,1,stock,139.96,100.0,0.0
2024-10-17 15:59:00-04:00,SwingHigh,a09f20f2ffc24ee18bb7b2fa85e6f17d,NVDA,sell,market,new,1,day,0.0,1,stock,,,
2024-10-17 15:59:00-04:00,SwingHigh,a09f20f2ffc24ee18bb7b2fa85e6f17d,NVDA,sell,market,fill,1,day,0.0,1,stock,137.06,600.0,0.0
2024-10-18 09:30:00-04:00,SwingHigh,1505c38532774952a8460bf02f73e4d8,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-18 09:30:00-04:00,SwingHigh,1505c38532774952a8460bf02f73e4d8,NVDA,buy,market,fill,1,gtc,0.0,1,stock,138.665,100.0,0.0
2024-10-18 09:34:00-04:00,SwingHigh,5e04f118d420495a9988e8f1552e7b5c,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-18 09:34:00-04:00,SwingHigh,5e04f118d420495a9988e8f1552e7b5c,NVDA,buy,market,fill,1,gtc,0.0,1,stock,138.388,100.0,0.0
2024-10-18 09:37:00-04:00,SwingHigh,54ba3fb1117041b0abd082dd3ee02288,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-18 09:37:00-04:00,SwingHigh,54ba3fb1117041b0abd082dd3ee02288,NVDA,buy,market,fill,1,gtc,0.0,1,stock,138.81,100.0,0.0
2024-10-18 09:42:00-04:00,SwingHigh,7a79f0537e644d1b8acaa95c815ed3e7,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-18 09:42:00-04:00,SwingHigh,7a79f0537e644d1b8acaa95c815ed3e7,NVDA,buy,market,fill,1,gtc,0.0,1,stock,138.263956,100.0,0.0
2024-10-18 09:54:00-04:00,SwingHigh,37785417e2af4926af4bc00f6270ae70,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-18 09:54:00-04:00,SwingHigh,37785417e2af4926af4bc00f6270ae70,NVDA,buy,market,fill,1,gtc,0.0,1,stock,137.99,100.0,0.0
2024-10-18 09:55:00-04:00,SwingHigh,37a74d6c80b740f79af0f4322d4cfa52,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-18 09:55:00-04:00,SwingHigh,37a74d6c80b740f79af0f4322d4cfa52,NVDA,buy,market,fill,1,gtc,0.0,1,stock,138.1501,100.0,0.0
2024-10-18 15:59:00-04:00,SwingHigh,edabc5aeb9504846a26b56ad0ab44ad7,NVDA,sell,market,new,1,day,0.0,1,stock,,,
2024-10-18 15:59:00-04:00,SwingHigh,edabc5aeb9504846a26b56ad0ab44ad7,NVDA,sell,market,fill,1,day,0.0,1,stock,137.97,600.0,0.0
2024-10-21 09:31:00-04:00,SwingHigh,1fa0689595e444a3ab96dba7520204f9,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-21 09:31:00-04:00,SwingHigh,1fa0689595e444a3ab96dba7520204f9,NVDA,buy,market,fill,1,gtc,0.0,1,stock,138.73,100.0,0.0
2024-10-21 09:32:00-04:00,SwingHigh,f2cbef0e1f014cbda6eec4c854687450,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-21 09:32:00-04:00,SwingHigh,f2cbef0e1f014cbda6eec4c854687450,NVDA,buy,market,fill,1,gtc,0.0,1,stock,138.7902,100.0,0.0
2024-10-21 09:33:00-04:00,SwingHigh,ec9ce2ffb9984976a8953fb5279f2e2d,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-21 09:33:00-04:00,SwingHigh,ec9ce2ffb9984976a8953fb5279f2e2d,NVDA,buy,market,fill,1,gtc,0.0,1,stock,138.92,100.0,0.0
2024-10-21 09:34:00-04:00,SwingHigh,7dfde8bd113a4cc38a475618feaaf0ec,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-21 09:34:00-04:00,SwingHigh,7dfde8bd113a4cc38a475618feaaf0ec,NVDA,buy,market,fill,1,gtc,0.0,1,stock,139.26,100.0,0.0
